WBAN,Date,Time,StationType,SkyCondition,ConvertSky,SC1,SC2,SC3,Year,Month,Day,Hour,RealDate,TimeCheck
24229,20120605,453,11,FEW012 SCT045 OVC060,8,FEW,SCT,OVC,2012,6,5,5,6/5/2012,453
24229,20120605,553,11,FEW012 BKN060 BKN250,6,FEW,BKN,BKN,2012,6,5,6,6/5/2012,553
24229,20120605,653,11,FEW010 SCT045 BKN190,6,FEW,SCT,BKN,2012,6,5,7,6/5/2012,653
24229,20120605,753,11,FEW010 SCT045 BKN190,6,FEW,SCT,BKN,2012,6,5,8,6/5/2012,753
24229,20120605,853,11,FEW012 BKN041 BKN200,6,FEW,BKN,BKN,2012,6,5,9,6/5/2012,853
24229,20120605,953,11,SCT035 BKN055 BKN200,6,SCT,BKN,BKN,2012,6,5,10,6/5/2012,953
24229,20120605,1053,11,FEW028 BKN047 BKN060,6,FEW,BKN,BKN,2012,6,5,11,6/5/2012,1053
24229,20120605,1153,11,FEW032CB BKN045CB BKN200,#N/A,FEW,B B,5CB,2012,6,5,12,6/5/2012,1153
24229,20120605,1253,11,SCT043CB BKN070 BKN200,#N/A,SCT,B B,0 B,2012,6,5,13,6/5/2012,1253
24229,20120605,1353,11,SCT050 BKN060 BKN075,6,SCT,BKN,BKN,2012,6,5,14,6/5/2012,1353
24229,20120605,1453,11,SCT055 SCT065 BKN100,6,SCT,SCT,BKN,2012,6,5,15,6/5/2012,1453
24229,20120605,1553,11,FEW075 SCT085 SCT110,4,FEW,SCT,SCT,2012,6,5,16,6/5/2012,1553
24229,20120605,1653,11,SCT055 BKN080,6,SCT,BKN,0,2012,6,5,17,6/5/2012,1653
24229,20120605,1753,11,SCT055 SCT080,4,SCT,SCT,0,2012,6,5,18,6/5/2012,1753
24229,20120605,1853,11,FEW050 SCT070,4,FEW,SCT,0,2012,6,5,19,6/5/2012,1853
24229,20120605,1953,11,SCT065 SCT140,4,SCT,SCT,0,2012,6,5,20,6/5/2012,1953
24229,20120605,2053,11,FEW065,2,FEW,0,0,2012,6,5,21,6/5/2012,2053
24229,20120605,2153,11,FEW065,2,FEW,0,0,2012,6,5,22,6/5/2012,2153
24229,20120605,2253,11,BKN070,6,BKN,0,0,2012,6,5,23,6/5/2012,2253
24229,20120605,2353,11,BKN080,6,BKN,0,0,2012,6,5,24,6/5/2012,2353
24229,20120606,53,11,SCT055 BKN070,6,SCT,BKN,0,2012,6,6,1,6/6/2012,53
24229,20120606,153,11,BKN055,6,BKN,0,0,2012,6,6,2,6/6/2012,153
24229,20120606,253,11,SCT060,4,SCT,0,0,2012,6,6,3,6/6/2012,253
24229,20120606,353,11,FEW048 SCT060,4,FEW,SCT,0,2012,6,6,4,6/6/2012,353
24229,20120606,453,11,BKN055 BKN200,6,BKN,BKN,0,2012,6,6,5,6/6/2012,453
24229,20120606,553,11,FEW042 BKN060 BKN250,6,FEW,BKN,BKN,2012,6,6,6,6/6/2012,553
24229,20120606,653,11,SCT043 BKN060,6,SCT,BKN,0,2012,6,6,7,6/6/2012,653
24229,20120606,753,11,FEW025 SCT060,4,FEW,SCT,0,2012,6,6,8,6/6/2012,753
24229,20120606,853,11,FEW027 SCT039,4,FEW,SCT,0,2012,6,6,9,6/6/2012,853
24229,20120606,953,11,FEW028 SCT039 BKN055,6,FEW,SCT,BKN,2012,6,6,10,6/6/2012,953
24229,20120606,1053,11,FEW043 BKN060,6,FEW,BKN,0,2012,6,6,11,6/6/2012,1053
24229,20120606,1153,11,SCT045 BKN060,6,SCT,BKN,0,2012,6,6,12,6/6/2012,1153
24229,20120606,1253,11,BKN055 BKN070,6,BKN,BKN,0,2012,6,6,13,6/6/2012,1253
24229,20120606,1353,11,SCT055 SCT080,4,SCT,SCT,0,2012,6,6,14,6/6/2012,1353
24229,20120606,1453,11,FEW060 SCT100 SCT140,4,FEW,SCT,SCT,2012,6,6,15,6/6/2012,1453
24229,20120606,1553,11,FEW060 BKN095 BKN140,6,FEW,BKN,BKN,2012,6,6,16,6/6/2012,1553
24229,20120606,1653,11,FEW060 BKN090,6,FEW,BKN,0,2012,6,6,17,6/6/2012,1653
24229,20120606,1753,11,BKN090,6,BKN,0,0,2012,6,6,18,6/6/2012,1753
24229,20120606,1853,11,BKN095 BKN250,6,BKN,BKN,0,2012,6,6,19,6/6/2012,1853
24229,20120606,1953,11,BKN095 BKN250,6,BKN,BKN,0,2012,6,6,20,6/6/2012,1953
24229,20120606,2053,11,FEW090 BKN140 BKN250,6,FEW,BKN,BKN,2012,6,6,21,6/6/2012,2053
24229,20120606,2153,11,SCT075 BKN110,6,SCT,BKN,0,2012,6,6,22,6/6/2012,2153
24229,20120606,2253,11,SCT080 OVC110,8,SCT,OVC,0,2012,6,6,23,6/6/2012,2253
24229,20120606,2353,11,OVC100,8,OVC,0,0,2012,6,6,24,6/6/2012,2353
24229,20120607,53,11,SCT070 OVC095,8,SCT,OVC,0,2012,6,7,1,6/7/2012,53
24229,20120607,153,11,OVC080,8,OVC,0,0,2012,6,7,2,6/7/2012,153
24229,20120607,253,11,OVC070,8,OVC,0,0,2012,6,7,3,6/7/2012,253
24229,20120607,353,11,SCT038 BKN060 OVC070,8,SCT,BKN,OVC,2012,6,7,4,6/7/2012,353
24229,20120607,453,11,SCT038 BKN046 OVC055,8,SCT,BKN,OVC,2012,6,7,5,6/7/2012,453
24229,20120607,553,11,FEW010 SCT038 OVC060,8,FEW,SCT,OVC,2012,6,7,6,6/7/2012,553
24229,20120607,653,11,FEW015 OVC021,8,FEW,OVC,0,2012,6,7,7,6/7/2012,653
24229,20120607,753,11,SCT018 BKN045 OVC070,8,SCT,BKN,OVC,2012,6,7,8,6/7/2012,753
24229,20120607,853,11,BKN017 OVC024,8,BKN,OVC,0,2012,6,7,9,6/7/2012,853
24229,20120607,953,11,OVC019,8,OVC,0,0,2012,6,7,10,6/7/2012,953
24229,20120607,1053,11,BKN020 OVC029,8,BKN,OVC,0,2012,6,7,11,6/7/2012,1053
24229,20120607,1153,11,FEW010 BKN020 BKN036,6,FEW,BKN,BKN,2012,6,7,12,6/7/2012,1153
24229,20120607,1253,11,SCT020 BKN036 BKN060,6,SCT,BKN,BKN,2012,6,7,13,6/7/2012,1253
24229,20120607,1353,11,FEW020 SCT049 BKN060,6,FEW,SCT,BKN,2012,6,7,14,6/7/2012,1353
24229,20120607,1453,11,SCT050 BKN070 BKN140,6,SCT,BKN,BKN,2012,6,7,15,6/7/2012,1453
24229,20120607,1553,11,SCT050 BKN065 BKN140,6,SCT,BKN,BKN,2012,6,7,16,6/7/2012,1553
24229,20120607,1653,11,BKN060 BKN070,6,BKN,BKN,0,2012,6,7,17,6/7/2012,1653
24229,20120607,1753,11,BKN065 BKN140,6,BKN,BKN,0,2012,6,7,18,6/7/2012,1753
24229,20120607,1853,11,SCT065 SCT140,4,SCT,SCT,0,2012,6,7,19,6/7/2012,1853
24229,20120607,1953,11,SCT075 SCT140,4,SCT,SCT,0,2012,6,7,20,6/7/2012,1953
24229,20120607,2053,11,FEW047 SCT070 SCT140,4,FEW,SCT,SCT,2012,6,7,21,6/7/2012,2053
24229,20120607,2153,11,FEW045 OVC085,8,FEW,OVC,0,2012,6,7,22,6/7/2012,2153
24229,20120607,2253,11,FEW038 BKN045 OVC055,8,FEW,BKN,OVC,2012,6,7,23,6/7/2012,2253
24229,20120607,2353,11,FEW038 SCT045 OVC055,8,FEW,SCT,OVC,2012,6,7,24,6/7/2012,2353
24229,20120608,53,11,SCT035 OVC045,8,SCT,OVC,0,2012,6,8,1,6/8/2012,53
24229,20120608,153,11,SCT023 OVC035,8,SCT,OVC,0,2012,6,8,2,6/8/2012,153
24229,20120608,253,11,FEW023 BKN035 OVC055,8,FEW,BKN,OVC,2012,6,8,3,6/8/2012,253
24229,20120608,353,11,FEW023 BKN075 OVC090,8,FEW,BKN,OVC,2012,6,8,4,6/8/2012,353
24229,20120608,453,11,BKN016 BKN046 OVC070,8,BKN,BKN,OVC,2012,6,8,5,6/8/2012,453
24229,20120608,553,11,SCT014 BKN022 BKN038,6,SCT,BKN,BKN,2012,6,8,6,6/8/2012,553
24229,20120608,653,11,SCT016 BKN055 BKN080,6,SCT,BKN,BKN,2012,6,8,7,6/8/2012,653
24229,20120608,753,11,BKN018 BKN033 BKN042,6,BKN,BKN,BKN,2012,6,8,8,6/8/2012,753
24229,20120608,853,11,FEW016 BKN028 BKN043,6,FEW,BKN,BKN,2012,6,8,9,6/8/2012,853
24229,20120608,953,11,SCT026 BKN034 OVC065,8,SCT,BKN,OVC,2012,6,8,10,6/8/2012,953
24229,20120608,1053,11,FEW026 BKN037 OVC065,8,FEW,BKN,OVC,2012,6,8,11,6/8/2012,1053
24229,20120608,1153,11,FEW026 BKN040 OVC060,8,FEW,BKN,OVC,2012,6,8,12,6/8/2012,1153
24229,20120608,1253,11,FEW033 BKN045 OVC055,8,FEW,BKN,OVC,2012,6,8,13,6/8/2012,1253
24229,20120608,1353,11,FEW035 SCT055 OVC090,8,FEW,SCT,OVC,2012,6,8,14,6/8/2012,1353
24229,20120608,1453,11,SCT049 BKN055 OVC100,8,SCT,BKN,OVC,2012,6,8,15,6/8/2012,1453
24229,20120608,1553,11,SCT040CB BKN070 OVC090,#N/A,SCT,B B,0 O,2012,6,8,16,6/8/2012,1553
24229,20120608,1653,11,SCT060 BKN090 OVC250,8,SCT,BKN,OVC,2012,6,8,17,6/8/2012,1653
24229,20120608,1753,11,SCT041 SCT047 OVC065,8,SCT,SCT,OVC,2012,6,8,18,6/8/2012,1753
24229,20120608,1853,11,FEW011 BKN030 BKN043,6,FEW,BKN,BKN,2012,6,8,19,6/8/2012,1853
24229,20120608,1953,11,SCT040 BKN048 OVC095,8,SCT,BKN,OVC,2012,6,8,20,6/8/2012,1953
24229,20120608,2053,11,SCT017 BKN049 OVC095,8,SCT,BKN,OVC,2012,6,8,21,6/8/2012,2053
24229,20120608,2153,11,FEW017 BKN049 BKN090,6,FEW,BKN,BKN,2012,6,8,22,6/8/2012,2153
24229,20120608,2253,11,FEW017 SCT031 OVC045,8,FEW,SCT,OVC,2012,6,8,23,6/8/2012,2253
24229,20120608,2353,11,FEW017 BKN029 BKN055,6,FEW,BKN,BKN,2012,6,8,24,6/8/2012,2353
24229,20120609,53,11,SCT027 BKN031 OVC060,8,SCT,BKN,OVC,2012,6,9,1,6/9/2012,53
24229,20120609,153,11,FEW017 BKN020 OVC050,8,FEW,BKN,OVC,2012,6,9,2,6/9/2012,153
24229,20120609,253,11,FEW013 BKN029 OVC055,8,FEW,BKN,OVC,2012,6,9,3,6/9/2012,253
24229,20120609,353,11,FEW030 SCT060,4,FEW,SCT,0,2012,6,9,4,6/9/2012,353
24229,20120609,453,11,FEW010 BKN039,6,FEW,BKN,0,2012,6,9,5,6/9/2012,453
24229,20120609,553,11,FEW013 BKN050 BKN070,6,FEW,BKN,BKN,2012,6,9,6,6/9/2012,553
24229,20120609,653,11,FEW015 SCT036 BKN055,6,FEW,SCT,BKN,2012,6,9,7,6/9/2012,653
24229,20120609,753,11,FEW022 SCT055,4,FEW,SCT,0,2012,6,9,8,6/9/2012,753
24229,20120609,853,11,FEW024 BKN032 OVC045,8,FEW,BKN,OVC,2012,6,9,9,6/9/2012,853
24229,20120609,953,11,FEW023 SCT034 BKN050,6,FEW,SCT,BKN,2012,6,9,10,6/9/2012,953
24229,20120609,1053,11,SCT024 BKN030 OVC050,8,SCT,BKN,OVC,2012,6,9,11,6/9/2012,1053
24229,20120609,1153,11,FEW032 BKN040 OVC055,8,FEW,BKN,OVC,2012,6,9,12,6/9/2012,1153
24229,20120609,1253,11,SCT034 BKN055 BKN070,6,SCT,BKN,BKN,2012,6,9,13,6/9/2012,1253
24229,20120609,1353,11,FEW034 SCT041 BKN065,6,FEW,SCT,BKN,2012,6,9,14,6/9/2012,1353
24229,20120609,1453,11,FEW046 BKN070,6,FEW,BKN,0,2012,6,9,15,6/9/2012,1453
24229,20120609,1553,11,BKN070,6,BKN,0,0,2012,6,9,16,6/9/2012,1553
24229,20120609,1653,11,SCT065,4,SCT,0,0,2012,6,9,17,6/9/2012,1653
24229,20120609,1753,11,FEW060,2,FEW,0,0,2012,6,9,18,6/9/2012,1753
24229,20120609,1853,11,SCT060,4,SCT,0,0,2012,6,9,19,6/9/2012,1853
24229,20120609,1953,11,FEW060,2,FEW,0,0,2012,6,9,20,6/9/2012,1953
24229,20120609,2053,11,FEW060,2,FEW,0,0,2012,6,9,21,6/9/2012,2053
24229,20120609,2153,11,FEW060,2,FEW,0,0,2012,6,9,22,6/9/2012,2153
24229,20120609,2253,11,FEW060 BKN250,6,FEW,BKN,0,2012,6,9,23,6/9/2012,2253
24229,20120609,2353,11,FEW060 BKN250,6,FEW,BKN,0,2012,6,9,24,6/9/2012,2353
24229,20120610,53,11,FEW060 BKN200,6,FEW,BKN,0,2012,6,10,1,6/10/2012,53
24229,20120610,153,11,SCT060 BKN250,6,SCT,BKN,0,2012,6,10,2,6/10/2012,153
24229,20120610,253,11,BKN040 OVC060,8,BKN,OVC,0,2012,6,10,3,6/10/2012,253
24229,20120610,353,11,BKN040,6,BKN,0,0,2012,6,10,4,6/10/2012,353
24229,20120610,453,11,BKN042,6,BKN,0,0,2012,6,10,5,6/10/2012,453
24229,20120610,553,11,BKN042,6,BKN,0,0,2012,6,10,6,6/10/2012,553
24229,20120610,653,11,FEW042 BKN250,6,FEW,BKN,0,2012,6,10,7,6/10/2012,653
24229,20120610,753,11,SCT040 BKN250,6,SCT,BKN,0,2012,6,10,8,6/10/2012,753
24229,20120610,853,11,SCT040 BKN250,6,SCT,BKN,0,2012,6,10,9,6/10/2012,853
24229,20120610,953,11,FEW040 SCT250,4,FEW,SCT,0,2012,6,10,10,6/10/2012,953
24229,20120610,1053,11,FEW040 SCT250,4,FEW,SCT,0,2012,6,10,11,6/10/2012,1053
24229,20120610,1153,11,FEW040 SCT250,4,FEW,SCT,0,2012,6,10,12,6/10/2012,1153
24229,20120610,1253,11,FEW040 BKN250,6,FEW,BKN,0,2012,6,10,13,6/10/2012,1253
24229,20120610,1353,11,FEW050 BKN250,6,FEW,BKN,0,2012,6,10,14,6/10/2012,1353
24229,20120610,1453,11,FEW055 SCT120 BKN250,6,FEW,SCT,BKN,2012,6,10,15,6/10/2012,1453
24229,20120610,1553,11,BKN110 BKN250,6,BKN,BKN,0,2012,6,10,16,6/10/2012,1553
24229,20120610,1653,11,SCT110 BKN250,6,SCT,BKN,0,2012,6,10,17,6/10/2012,1653
24229,20120610,1753,11,FEW110 SCT250,4,FEW,SCT,0,2012,6,10,18,6/10/2012,1753
24229,20120610,1853,11,FEW110 SCT250,4,FEW,SCT,0,2012,6,10,19,6/10/2012,1853
24229,20120610,1953,11,SCT250,4,SCT,0,0,2012,6,10,20,6/10/2012,1953
24229,20120610,2053,11,SCT250,4,SCT,0,0,2012,6,10,21,6/10/2012,2053
24229,20120610,2153,11,SCT250,4,SCT,0,0,2012,6,10,22,6/10/2012,2153
24229,20120610,2253,11,BKN200,6,BKN,0,0,2012,6,10,23,6/10/2012,2253
24229,20120610,2353,11,BKN200,6,BKN,0,0,2012,6,10,24,6/10/2012,2353
24229,20120611,53,11,SCT250,4,SCT,0,0,2012,6,11,1,6/11/2012,53
24229,20120611,153,11,FEW250,2,FEW,0,0,2012,6,11,2,6/11/2012,153
24229,20120611,253,11,FEW250,2,FEW,0,0,2012,6,11,3,6/11/2012,253
24229,20120611,353,11,FEW250,2,FEW,0,0,2012,6,11,4,6/11/2012,353
24229,20120611,453,11,FEW250,2,FEW,0,0,2012,6,11,5,6/11/2012,453
24229,20120611,553,11,FEW020 SCT250,4,FEW,SCT,0,2012,6,11,6,6/11/2012,553
24229,20120611,653,11,FEW015 SCT250,4,FEW,SCT,0,2012,6,11,7,6/11/2012,653
24229,20120611,753,11,SCT250,4,SCT,0,0,2012,6,11,8,6/11/2012,753
24229,20120611,853,11,SCT250,4,SCT,0,0,2012,6,11,9,6/11/2012,853
24229,20120611,953,11,BKN250,6,BKN,0,0,2012,6,11,10,6/11/2012,953
24229,20120611,1053,11,BKN250,6,BKN,0,0,2012,6,11,11,6/11/2012,1053
24229,20120611,1153,11,FEW030 BKN250,6,FEW,BKN,0,2012,6,11,12,6/11/2012,1153
24229,20120611,1253,11,FEW030 SCT250,4,FEW,SCT,0,2012,6,11,13,6/11/2012,1253
24229,20120611,1353,11,FEW040 BKN250,6,FEW,BKN,0,2012,6,11,14,6/11/2012,1353
24229,20120611,1453,11,FEW050 BKN250,6,FEW,BKN,0,2012,6,11,15,6/11/2012,1453
24229,20120611,1553,11,FEW055 SCT130 OVC250,8,FEW,SCT,OVC,2012,6,11,16,6/11/2012,1553
24229,20120611,1653,11,FEW055 SCT130 OVC200,8,FEW,SCT,OVC,2012,6,11,17,6/11/2012,1653
24229,20120611,1753,11,SCT060 BKN130 OVC200,8,SCT,BKN,OVC,2012,6,11,18,6/11/2012,1753
24229,20120611,1853,11,SCT060 BKN130 BKN200,6,SCT,BKN,BKN,2012,6,11,19,6/11/2012,1853
24229,20120611,1953,11,SCT060 BKN110 BKN250,6,SCT,BKN,BKN,2012,6,11,20,6/11/2012,1953
24229,20120611,2053,11,SCT060 BKN110 BKN250,6,SCT,BKN,BKN,2012,6,11,21,6/11/2012,2053
24229,20120611,2153,11,SCT060 OVC100,8,SCT,OVC,0,2012,6,11,22,6/11/2012,2153
24229,20120611,2253,11,SCT090 OVC120,8,SCT,OVC,0,2012,6,11,23,6/11/2012,2253
24229,20120611,2353,11,FEW055 BKN090 BKN110,6,FEW,BKN,BKN,2012,6,11,24,6/11/2012,2353
24229,20120612,53,11,FEW055 BKN080,6,FEW,BKN,0,2012,6,12,1,6/12/2012,53
24229,20120612,153,11,SCT050 BKN070 OVC085,8,SCT,BKN,OVC,2012,6,12,2,6/12/2012,153
24229,20120612,253,11,BKN040 BKN050 OVC060,8,BKN,BKN,OVC,2012,6,12,3,6/12/2012,253
24229,20120612,353,11,OVC043,8,OVC,0,0,2012,6,12,4,6/12/2012,353
24229,20120612,453,11,BKN034 OVC042,8,BKN,OVC,0,2012,6,12,5,6/12/2012,453
24229,20120612,553,11,BKN015 BKN024 OVC035,8,BKN,BKN,OVC,2012,6,12,6,6/12/2012,553
24229,20120612,653,11,BKN009 OVC019,8,BKN,OVC,0,2012,6,12,7,6/12/2012,653
24229,20120612,753,11,OVC005,8,OVC,0,0,2012,6,12,8,6/12/2012,753
24229,20120612,853,11,OVC005,8,OVC,0,0,2012,6,12,9,6/12/2012,853
24229,20120612,953,11,OVC009,8,OVC,0,0,2012,6,12,10,6/12/2012,953
24229,20120612,1053,11,SCT009 BKN012 OVC026,8,SCT,BKN,OVC,2012,6,12,11,6/12/2012,1053
24229,20120612,1153,11,FEW008 BKN014 OVC021,8,FEW,BKN,OVC,2012,6,12,12,6/12/2012,1153
24229,20120612,1253,11,FEW005 SCT012 OVC019,8,FEW,SCT,OVC,2012,6,12,13,6/12/2012,1253
24229,20120612,1353,11,FEW018 BKN023 OVC055,8,FEW,BKN,OVC,2012,6,12,14,6/12/2012,1353
24229,20120612,1453,11,FEW018 BKN025 OVC055,8,FEW,BKN,OVC,2012,6,12,15,6/12/2012,1453
24229,20120612,1553,11,FEW019 BKN028 OVC050,8,FEW,BKN,OVC,2012,6,12,16,6/12/2012,1553
24229,20120612,1653,11,FEW019 BKN028 BKN050,6,FEW,BKN,BKN,2012,6,12,17,6/12/2012,1653
24229,20120612,1753,11,SCT015 SCT027 OVC042,8,SCT,SCT,OVC,2012,6,12,18,6/12/2012,1753
24229,20120612,1853,11,FEW013 BKN025 OVC033,8,FEW,BKN,OVC,2012,6,12,19,6/12/2012,1853
24229,20120612,1953,11,FEW015 BKN028 BKN049,6,FEW,BKN,BKN,2012,6,12,20,6/12/2012,1953
24229,20120612,2053,11,BKN022 BKN037 OVC050,8,BKN,BKN,OVC,2012,6,12,21,6/12/2012,2053
24229,20120612,2153,11,SCT009 BKN022 OVC029,8,SCT,BKN,OVC,2012,6,12,22,6/12/2012,2153
24229,20120612,2253,11,FEW009 SCT022 OVC035,8,FEW,SCT,OVC,2012,6,12,23,6/12/2012,2253
24229,20120612,2353,11,FEW022 BKN060,6,FEW,BKN,0,2012,6,12,24,6/12/2012,2353
24229,20120613,53,11,FEW022 SCT033 OVC045,8,FEW,SCT,OVC,2012,6,13,1,6/13/2012,53
24229,20120613,153,11,FEW022 SCT032 OVC043,8,FEW,SCT,OVC,2012,6,13,2,6/13/2012,153
24229,20120613,253,11,BKN029 OVC045,8,BKN,OVC,0,2012,6,13,3,6/13/2012,253
24229,20120613,353,11,SCT029 BKN048,6,SCT,BKN,0,2012,6,13,4,6/13/2012,353
24229,20120613,453,11,BKN045,6,BKN,0,0,2012,6,13,5,6/13/2012,453
24229,20120613,553,11,BKN050,6,BKN,0,0,2012,6,13,6,6/13/2012,553
24229,20120613,653,11,FEW020 BKN046,6,FEW,BKN,0,2012,6,13,7,6/13/2012,653
24229,20120613,753,11,FEW025 BKN050,6,FEW,BKN,0,2012,6,13,8,6/13/2012,753
24229,20120613,853,11,FEW025 BKN050,6,FEW,BKN,0,2012,6,13,9,6/13/2012,853
24229,20120613,953,11,SCT027 BKN036 BKN048,6,SCT,BKN,BKN,2012,6,13,10,6/13/2012,953
24229,20120613,1053,11,SCT028 OVC050,8,SCT,OVC,0,2012,6,13,11,6/13/2012,1053
24229,20120613,1153,11,FEW028 BKN038 OVC055,8,FEW,BKN,OVC,2012,6,13,12,6/13/2012,1153
24229,20120613,1253,11,SCT041 BKN055,6,SCT,BKN,0,2012,6,13,13,6/13/2012,1253
24229,20120613,1353,11,SCT041 BKN050,6,SCT,BKN,0,2012,6,13,14,6/13/2012,1353
24229,20120613,1453,11,SCT041 BKN050,6,SCT,BKN,0,2012,6,13,15,6/13/2012,1453
24229,20120613,1553,11,FEW043 SCT055,4,FEW,SCT,0,2012,6,13,16,6/13/2012,1553
24229,20120613,1653,11,FEW046 SCT250,4,FEW,SCT,0,2012,6,13,17,6/13/2012,1653
24229,20120613,1753,11,FEW050 SCT250,4,FEW,SCT,0,2012,6,13,18,6/13/2012,1753
24229,20120613,1853,11,FEW050,2,FEW,0,0,2012,6,13,19,6/13/2012,1853
24229,20120613,1953,11,FEW055,2,FEW,0,0,2012,6,13,20,6/13/2012,1953
24229,20120613,2053,11,FEW055,2,FEW,0,0,2012,6,13,21,6/13/2012,2053
24229,20120613,2153,11,FEW250,2,FEW,0,0,2012,6,13,22,6/13/2012,2153
24229,20120613,2253,11,CLR,0,CLR,0,0,2012,6,13,23,6/13/2012,2253
24229,20120613,2353,11,CLR,0,CLR,0,0,2012,6,13,24,6/13/2012,2353
24229,20120614,53,11,CLR,0,CLR,0,0,2012,6,14,1,6/14/2012,53
24229,20120614,153,11,CLR,0,CLR,0,0,2012,6,14,2,6/14/2012,153
24229,20120614,253,11,FEW020,2,FEW,0,0,2012,6,14,3,6/14/2012,253
24229,20120614,353,11,SCT250,4,SCT,0,0,2012,6,14,4,6/14/2012,353
24229,20120614,453,11,BKN038 BKN250,6,BKN,BKN,0,2012,6,14,5,6/14/2012,453
24229,20120614,553,11,BKN036,6,BKN,0,0,2012,6,14,6,6/14/2012,553
24229,20120614,653,11,FEW020 OVC034,8,FEW,OVC,0,2012,6,14,7,6/14/2012,653
24229,20120614,753,11,FEW020 OVC034,8,FEW,OVC,0,2012,6,14,8,6/14/2012,753
24229,20120614,853,11,OVC032,8,OVC,0,0,2012,6,14,9,6/14/2012,853
24229,20120614,953,11,OVC032,8,OVC,0,0,2012,6,14,10,6/14/2012,953
24229,20120614,1053,11,BKN034 BKN200,6,BKN,BKN,0,2012,6,14,11,6/14/2012,1053
24229,20120614,1153,11,FEW035 SCT250,4,FEW,SCT,0,2012,6,14,12,6/14/2012,1153
24229,20120614,1253,11,FEW045 SCT150 SCT250,4,FEW,SCT,SCT,2012,6,14,13,6/14/2012,1253
24229,20120614,1353,11,FEW050 SCT150 SCT250,4,FEW,SCT,SCT,2012,6,14,14,6/14/2012,1353
24229,20120614,1453,11,FEW150 SCT250,4,FEW,SCT,0,2012,6,14,15,6/14/2012,1453
24229,20120614,1553,11,FEW150 SCT250,4,FEW,SCT,0,2012,6,14,16,6/14/2012,1553
24229,20120614,1653,11,FEW150 SCT250,4,FEW,SCT,0,2012,6,14,17,6/14/2012,1653
24229,20120614,1753,11,FEW150 SCT250,4,FEW,SCT,0,2012,6,14,18,6/14/2012,1753
24229,20120614,1853,11,FEW150 SCT250,4,FEW,SCT,0,2012,6,14,19,6/14/2012,1853
24229,20120614,1953,11,FEW150 SCT250,4,FEW,SCT,0,2012,6,14,20,6/14/2012,1953
24229,20120614,2053,11,FEW150,2,FEW,0,0,2012,6,14,21,6/14/2012,2053
24229,20120614,2153,11,FEW150,2,FEW,0,0,2012,6,14,22,6/14/2012,2153
24229,20120614,2253,11,CLR,0,CLR,0,0,2012,6,14,23,6/14/2012,2253
24229,20120614,2353,11,FEW150,2,FEW,0,0,2012,6,14,24,6/14/2012,2353
24229,20120615,53,11,CLR,0,CLR,0,0,2012,6,15,1,6/15/2012,53
24229,20120615,153,11,CLR,0,CLR,0,0,2012,6,15,2,6/15/2012,153
24229,20120615,253,11,CLR,0,CLR,0,0,2012,6,15,3,6/15/2012,253
24229,20120615,353,11,FEW150,2,FEW,0,0,2012,6,15,4,6/15/2012,353
24229,20120615,453,11,FEW250,2,FEW,0,0,2012,6,15,5,6/15/2012,453
24229,20120615,553,11,FEW020 SCT260,4,FEW,SCT,0,2012,6,15,6,6/15/2012,553
24229,20120615,653,11,FEW020 SCT260,4,FEW,SCT,0,2012,6,15,7,6/15/2012,653
24229,20120615,753,11,FEW260,2,FEW,0,0,2012,6,15,8,6/15/2012,753
24229,20120615,853,11,FEW260,2,FEW,0,0,2012,6,15,9,6/15/2012,853
24229,20120615,953,11,FEW030 SCT260,4,FEW,SCT,0,2012,6,15,10,6/15/2012,953
24229,20120615,1053,11,FEW040 SCT260,4,FEW,SCT,0,2012,6,15,11,6/15/2012,1053
24229,20120615,1153,11,FEW050 SCT260,4,FEW,SCT,0,2012,6,15,12,6/15/2012,1153
24229,20120615,1253,11,FEW050 SCT250,4,FEW,SCT,0,2012,6,15,13,6/15/2012,1253
24229,20120615,1353,11,FEW060 SCT160 SCT250,4,FEW,SCT,SCT,2012,6,15,14,6/15/2012,1353
24229,20120615,1453,11,FEW060 SCT160 SCT250,4,FEW,SCT,SCT,2012,6,15,15,6/15/2012,1453
24229,20120615,1553,11,FEW060 SCT160 SCT250,4,FEW,SCT,SCT,2012,6,15,16,6/15/2012,1553
24229,20120615,1653,11,FEW060 SCT160,4,FEW,SCT,0,2012,6,15,17,6/15/2012,1653
24229,20120615,1753,11,FEW060 SCT160 BKN220,6,FEW,SCT,BKN,2012,6,15,18,6/15/2012,1753
24229,20120615,1853,11,FEW060 SCT160 BKN220,6,FEW,SCT,BKN,2012,6,15,19,6/15/2012,1853
24229,20120615,1953,11,SCT160 BKN240,6,SCT,BKN,0,2012,6,15,20,6/15/2012,1953
24229,20120615,2053,11,FEW160 OVC220,8,FEW,OVC,0,2012,6,15,21,6/15/2012,2053
24229,20120615,2153,11,FEW150 BKN250,6,FEW,BKN,0,2012,6,15,22,6/15/2012,2153
24229,20120615,2253,11,BKN250,6,BKN,0,0,2012,6,15,23,6/15/2012,2253
24229,20120615,2353,11,BKN250,6,BKN,0,0,2012,6,15,24,6/15/2012,2353
24229,20120616,53,11,BKN250,6,BKN,0,0,2012,6,16,1,6/16/2012,53
24229,20120616,153,11,SCT250,4,SCT,0,0,2012,6,16,2,6/16/2012,153
24229,20120616,253,11,FEW150 OVC250,8,FEW,OVC,0,2012,6,16,3,6/16/2012,253
